row_id,column,value,prior_error_type,prior_source,is_error,error_type,confidence,suggested_fix,llm_reason
1113,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间缺失，同列为实际时间，缺失无合理解释。
1113,src,foxbusiness,DIST,stage2,False,NONE,0.95,,该值出现在正常样例中，且无跨列不一致，分布标记为误报。
1115,act_dep_time,,MV,stage1,True,MV,0.99,,实际出发时间缺失，值为空/NaN，确为缺失值。
1115,sched_arr_time,12:21 a.m. Dec 02,FI,stage1,False,NONE,0.95,,该值包含可选日期后缀，与跨日航班（出发为7:15 p.m.，到达为次日12:21 a.m.）语义一致，属合法格式变体，非格式错误。
1115,act_arr_time,,MV,stage1,True,MV,0.99,,实际到达时间缺失，值为空/NaN，确为缺失值。
1116,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空，缺失计划起飞时间
1116,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空，缺失计划到达时间
1120,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空，计划起飞时间缺失
1120,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空，计划到达时间缺失
1122,sched_dep_time,,MV,stage1,True,MV,0.95,,该值缺失，正常样例均为时间格式，且航班应有预定起飞时间，缺失视为错误
1122,sched_arr_time,,MV,stage1,True,MV,0.95,,该值缺失，正常样例均为时间格式，且航班应有预定到达时间，缺失视为错误
1124,sched_dep_time,,MV,stage1,True,MV,1.0,,缺失值，未提供计划出发时间
1124,sched_arr_time,,MV,stage1,True,MV,1.0,,缺失值，未提供计划到达时间
1125,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间缺失，实际出发时间存在，应为有效时间值但为NaN/空。
1125,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，实际到达时间存在，应为有效时间值但为NaN/空。
1129,sched_dep_time,,MV,stage1,True,MV,0.9,,计划出发时间缺失，不符合该列常见格式，且无法从同行其他列推断。
1129,sched_arr_time,,MV,stage1,True,MV,0.9,,计划到达时间缺失，不符合该列常见格式，且无法从同行其他列推断。
1130,act_dep_time,,MV,stage1,True,MV,1.0,,实际值为空/NaN，确为缺失
1130,sched_arr_time,5:50 a.m. Dec 02,FI,stage1,True,FI,0.95,5:50 a.m.,包含额外日期，与同列纯时间格式及同行dep_time不一致
1130,act_arr_time,,MV,stage1,True,MV,1.0,,实际值为空/NaN，确为缺失
1131,act_dep_time,,MV,stage1,True,MV,1.0,,实际起飞时间缺失，明确为缺失值
1131,sched_arr_time,12:29 a.m. Dec 02,FI,stage1,False,NONE,0.9,,含有日期是合理的跨日航班到达时间，格式正常
1131,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间缺失，明确为缺失值
1132,act_dep_time,,MV,stage1,True,MV,1.0,,实际起飞时间缺失，可能数据未记录
1132,sched_arr_time,12:15 a.m. Dec 02,FI,stage1,False,NONE,0.95,,预定到达时间包含日期以表示跨夜，与上下文及起飞时间一致，并非格式错误
1132,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间缺失，可能数据未记录
1133,act_dep_time,,MV,stage1,True,MV,1.0,,实际出发时间为空，确为缺失值，无跨列矛盾
1133,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间为空，确为缺失值，无跨列矛盾
1136,sched_dep_time,,MV,stage1,True,MV,0.95,,该单元格为空值，缺少计划起飞时间，无法从上下文推断正确值。
1136,sched_arr_time,,MV,stage1,True,MV,0.95,,该单元格为空值，缺少计划到达时间，无法从上下文推断正确值。
1137,act_dep_time,,MV,stage1,True,MV,0.95,,实际出发时间缺失，数据为NaN，符合缺失值特征，无上下文可推断具体值。
1137,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间缺失，数据为NaN，符合缺失值特征，无上下文可推断具体值。
1138,sched_dep_time,,MV,stage1,True,MV,0.98,,计划起飞时间缺失，正常样例为格式化时间字符串，该值为空
1138,sched_arr_time,,MV,stage1,True,MV,0.98,,计划到达时间缺失，正常样例为格式化时间字符串，该值为空
1139,sched_dep_time,,MV,stage1,True,MV,0.95,,实际起飞时间存在，计划起飞时间应为具体时间但缺失，正常样例均为标准时间格式，空值应视为缺失。
1139,sched_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间存在，计划到达时间应为具体时间但缺失，正常样例均为标准时间格式，空值应视为缺失。
1140,act_dep_time,,MV,stage1,True,MV,0.99,,缺失值，实际出发时间未知
1140,sched_arr_time,5:11 a.m.Dec 02,FI,stage1,True,FI,0.9,5:11 a.m. Dec 02,'a.m.'与'Dec'之间缺少空格，格式不规范
1140,act_arr_time,,MV,stage1,True,MV,0.99,,缺失值，实际到达时间未知
1141,act_dep_time,,MV,stage1,True,MV,0.9,,实际起飞时间缺失，且无法根据上下文推断。
1141,act_arr_time,,MV,stage1,True,MV,0.9,,实际到达时间缺失，且无法根据上下文推断。
1142,sched_dep_time,,MV,stage1,True,MV,0.99,,Value is missing (NaN) while expected a valid time string like '7:10 a.m.'.
1142,sched_arr_time,,MV,stage1,True,MV,0.99,,Value is missing (NaN) while expected a valid time string like '2:35 p.m.'.
1143,sched_dep_time,,MV,stage1,True,MV,1.0,,"Value is NaN, indicating missing data."
1143,sched_arr_time,,MV,stage1,True,MV,1.0,,"Value is NaN, indicating missing data."
1144,sched_dep_time,,MV,stage1,True,MV,1.0,,Missing scheduled departure time.
1144,sched_arr_time,,MV,stage1,True,MV,1.0,,Missing scheduled arrival time.
1145,sched_dep_time,,MV,stage1,True,MV,0.95,,计划起飞时间缺失
1145,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失
1146,sched_dep_time,,MV,stage1,True,MV,0.95,,该值为NaN/空，是缺失值，整行上下文无矛盾。
1146,sched_arr_time,,MV,stage1,True,MV,0.95,,该值为NaN/空，是缺失值，整行上下文无矛盾。
1147,sched_dep_time,,MV,stage1,True,MV,0.99,,计划出发时间为空，明显缺失，无法从同行其他列推断。
1147,sched_arr_time,,MV,stage1,True,MV,0.99,,计划到达时间为空，明显缺失，无法从同行其他列推断。
1153,sched_dep_time,,MV,stage1,True,MV,0.99,,值为空，且无其他信息可推断，确为缺失值
1153,sched_arr_time,,MV,stage1,True,MV,0.99,,值为空，且无其他信息可推断，确为缺失值
1155,sched_dep_time,,MV,stage1,True,MV,0.95,,计划起飞时间缺失，且无法从同行其他列推断
1155,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，且无法从同行其他列推断
1158,sched_dep_time,,MV,stage1,True,MV,0.95,,缺失值：计划出发时间为空
1158,sched_arr_time,,MV,stage1,True,MV,0.95,,缺失值：计划到达时间为空
1162,sched_dep_time,,MV,stage1,True,MV,1.0,,计划起飞时间缺失，且无法根据上下文可靠推断
1162,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间缺失，且无法根据上下文可靠推断
1163,sched_dep_time,11:55 a.m.,DIST,stage2,False,NONE,0.95,,合法时间格式，与同行实际出发时间一致，前序标记为分布异常但无错误
1170,act_dep_time,,MV,stage1,True,MV,0.99,,Actual departure time is missing (NaN/empty).
1170,act_arr_time,,MV,stage1,True,MV,0.99,,Actual arrival time is missing (NaN/empty).
1172,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间缺失（空/NaN），而实际时间存在，应为遗漏。
1172,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失（空/NaN），而实际时间存在，应为遗漏。
1173,act_dep_time,,MV,stage1,True,MV,1.0,,实际出发时间为空，是明确的缺失值，且无其他列可推断。
1173,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间为空，是明确的缺失值，且无其他列可推断。
1174,act_dep_time,,MV,stage1,True,MV,0.95,,实际出发时间为空，缺失值
1174,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间为空，缺失值
1174,sched_arr_time,10:30 p.m.,DIST,stage2,False,NONE,0.9,,正常时间格式，与航班计划一致，无错误
1175,sched_dep_time,,MV,stage1,True,MV,1.0,,该单元格值为空，缺失哨兵，应为类似'6:10 a.m.'的时间格式，确认为缺失值。
1175,sched_arr_time,,MV,stage1,True,MV,1.0,,该单元格值为空，缺失哨兵，应为类似'7:10 a.m.'的时间格式，确认为缺失值。
1176,sched_dep_time,,MV,stage1,True,MV,1.0,,计划出发时间为空，与同行的实际出发时间存在不一致，确认为缺失值
1176,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间为空，与同行的实际到达时间存在不一致，确认为缺失值
1178,act_dep_time,,MV,stage1,True,MV,1.0,,实际起飞时间缺失，通常为未记录或未发生
1178,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间缺失，通常为未记录或未发生
1179,sched_dep_time,,MV,stage1,True,MV,0.95,,值为空（NaN），且正常样例为完整时间字符串，确认为缺失值
1179,sched_arr_time,,MV,stage1,True,MV,0.95,,值为空（NaN），且正常样例为完整时间字符串，确认为缺失值
1181,act_dep_time,,MV,stage1,True,MV,0.95,,实际起飞时间为空，属于缺失值，且无其他上下文表明可豁免。
1181,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间为空，属于缺失值，且无其他上下文表明可豁免。
1182,act_dep_time,,MV,stage1,True,MV,0.98,,实际起飞时间缺失，无替代信息，前序标记正确
1182,act_arr_time,,MV,stage1,True,MV,0.98,,实际到达时间缺失，无替代信息，前序标记正确
1186,sched_dep_time,,MV,stage1,True,MV,1.0,,该值为NaN，确实缺失
1186,sched_arr_time,,MV,stage1,True,MV,1.0,,该值为NaN，确实缺失
1189,act_dep_time,,MV,stage1,True,MV,0.95,,实际起飞时间缺失，值为空/NaN
1189,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间缺失，值为空/NaN
1191,act_dep_time,,MV,stage1,True,MV,0.95,,实际起飞时间缺失（NaN/空），列为时间数据，正常值非空，确认为缺失值错误。
1191,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间缺失（NaN/空），列为时间数据，正常值非空，确认为缺失值错误。
1192,act_dep_time,Not Available,FI,stage1,True,MV,0.95,,"Not Available is a missing value indicator, not a time format error"
1192,sched_arr_time,12:21 a.m. Dec 02,FI,stage1,False,NONE,0.8,,"Date annotation Dec 02 is consistent with late departure and next-day arrival, not a format error"
1192,src,usatoday,DIST,stage2,False,NONE,0.7,,"usatoday is a plausible source, though unusual in the sample; no evidence of error"
1193,sched_dep_time,,MV,stage1,True,MV,0.95,,缺失计划起飞时间
1193,sched_arr_time,,MV,stage1,True,MV,0.95,,缺失计划到达时间
1196,act_dep_time,,MV,stage1,True,MV,0.95,,实际起飞时间缺失，可能未记录或航班取消，但无其他信息，建议补全或标记。
1196,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间缺失，可能未记录或航班取消，但无其他信息，建议补全或标记。
1198,act_dep_time,,MV,stage1,True,MV,0.95,,实际起飞时间为空（NaN），明显缺失，无上下文可推断
1198,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间为空（NaN），明显缺失，无上下文可推断
1202,sched_dep_time,,MV,stage1,True,MV,0.95,,值为空，确为缺失值，且同行实际时间存在无法推断计划时间
1202,sched_arr_time,,MV,stage1,True,MV,0.95,,值为空，确为缺失值，且同行实际时间存在无法推断计划时间
1203,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间为空，而实际出发时间存在，确认为缺失值
1203,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间为空，而实际到达时间存在，确认为缺失值
1204,act_dep_time,,MV,stage1,True,MV,0.99,,实际出发时间缺失
1204,act_arr_time,,MV,stage1,True,MV,0.99,,实际到达时间缺失
1205,act_dep_time,,MV,stage1,True,MV,0.95,,实际出发时间为空，是缺失值
1205,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间为空，是缺失值
1205,src,usatoday,DIST,stage2,False,NONE,0.8,,值usatoday格式合理，无跨列矛盾，可能是罕见来源，前序标记为误报
1206,sched_dep_time,,MV,stage1,True,MV,1.0,,计划出发时间完全缺失，且无同行信息可推断
1206,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间完全缺失，且无同行信息可推断
1207,sched_dep_time,,MV,stage1,True,MV,1.0,,该单元格为空，且无法从行上下文推断计划起飞时间
1207,sched_arr_time,,MV,stage1,True,MV,1.0,,该单元格为空，且无法从行上下文推断计划到达时间
1208,sched_dep_time,,MV,stage1,True,MV,0.95,,该单元格为空，且实际离港时间存在，但缺失计划时间，很可能是数据缺失。
1208,sched_arr_time,,MV,stage1,True,MV,0.95,,该单元格为空，且实际到达时间存在，但缺失计划时间，很可能是数据缺失。
1210,sched_arr_time,11:35 a.m.,DIST,stage2,False,NONE,0.95,,该值出现在正常样本中，且与同行其他时间列无冲突，符合逻辑，应为合法值。
1211,act_dep_time,Not Available,FI,stage1,True,MV,0.9,,值'Not Available'表示数据缺失，应视为缺失值。
1211,sched_arr_time,12:29 a.m. Dec 02,FI,stage1,False,NONE,0.8,,跨天航班计划到达时间包含日期是合理的，格式为常见月日缩写。
1211,src,usatoday,DIST,stage2,False,NONE,0.7,,'usatoday'可能是一个有效的数据来源，不一定是错误。
1212,act_dep_time,,MV,stage1,True,MV,0.95,,实际出发时间为空，明显缺失
1212,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间为空，明显缺失
1213,act_dep_time,,MV,stage1,True,MV,0.95,,实际出发时间缺失，无其他信息可推断
1213,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间缺失，无其他信息可推断
1214,act_dep_time,,MV,stage1,True,MV,0.99,,实际出发时间缺失（NaN），符合缺失值定义。
1214,act_arr_time,,MV,stage1,True,MV,0.99,,实际到达时间缺失（NaN），符合缺失值定义。
1214,sched_arr_time,11:53 a.m.,DIST,stage2,False,NONE,0.95,,计划到达时间11:53 a.m.与计划出发时间9:05 a.m.、航班路线（EDI-EWR）逻辑一致，且正常样例中存在11:35 a.m.，属合理时间，前序标记为误报。
1219,act_dep_time,,MV,stage1,True,MV,0.95,,实际起飞时间为空，数据缺失
1219,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间为空，数据缺失
1220,act_dep_time,,MV,stage1,True,MV,1.0,,实际出发时间缺失
1220,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间缺失
1221,act_dep_time,,MV,stage1,True,MV,1.0,,实际出发时间为空/NaN，确认为缺失值
1221,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间为空/NaN，确认为缺失值
1222,sched_arr_time,10:45 a.m.,DIST,stage2,False,NONE,0.95,,时间格式与正常样例一致，且与同行起飞、实际到达时间协调，计划到达时间为合理上午时间，无错误。
1223,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间缺失，无法推断
1223,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，无法推断
1223,src,myrateplan,DIST,stage2,False,NONE,0.95,,该值出现在正常样例中，前序标记为误报
1224,act_dep_time,,MV,stage1,True,MV,1.0,,Actual departure time is missing (NaN/empty).
1224,act_arr_time,,MV,stage1,True,MV,1.0,,Actual arrival time is missing (NaN/empty).
1224,src,myrateplan,DIST,stage2,False,NONE,0.95,,"Value 'myrateplan' is present in the normal samples, so it's not an anomaly."
1225,sched_dep_time,,MV,stage1,True,MV,0.95,,缺失值，计划起飞时间缺失，且无法从上下文推断
1225,sched_arr_time,,MV,stage1,True,MV,0.95,,缺失值，计划到达时间缺失，且无法从上下文推断
1225,src,myrateplan,DIST,stage2,False,NONE,0.99,,'myrateplan' 出现在正常样例中，属于合法来源代码，分布异常为误报
1226,sched_dep_time,,MV,stage1,True,MV,1.0,,计划起飞时间缺失，仅实际时间已知
1226,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间缺失
1226,src,myrateplan,DIST,stage2,False,NONE,1.0,,正常样例中包含该值，非异常
1227,sched_dep_time,,MV,stage1,True,MV,0.99,,缺失值
1227,sched_arr_time,,MV,stage1,True,MV,0.99,,缺失值
1227,src,myrateplan,DIST,stage2,False,NONE,0.9,,该值出现在正常样例中，不是错误
1228,sched_dep_time,,MV,stage1,True,MV,1.0,,计划起飞时间缺失，无法从上下文中可靠推断
1228,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间缺失，无法从上下文中可靠推断
1228,src,myrateplan,DIST,stage2,False,NONE,1.0,,值出现在正常样例列表中，属于常见来源代码，前序标记为误报
1229,sched_dep_time,,MV,stage1,True,MV,0.95,,值为 NaN，确实缺失，正常样例均为时间格式。
1229,sched_arr_time,,MV,stage1,True,MV,0.95,,值为 NaN，确实缺失，正常样例均为时间格式。
1229,src,myrateplan,DIST,stage2,False,NONE,0.9,,'myrateplan' 出现在正常样例中，为合法源码，分布模型误报。
1230,act_dep_time,,MV,stage1,True,MV,0.95,,实际起飞时间缺失
1230,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间缺失
1230,src,myrateplan,DIST,stage2,False,NONE,0.9,,值myrateplan在正常样例中出现，非异常
1231,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空/NaN，且计划出发时间缺失
1231,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空/NaN，且计划到达时间缺失
1231,src,myrateplan,DIST,stage2,False,NONE,1.0,,值'myrateplan'出现在正常样例中，非异常
1232,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空（NaN），在正常样例中应为时间格式，且无法从同行其他列推断计划起飞时间
1232,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空（NaN），在正常样例中应为时间格式，且无法从同行其他列推断计划到达时间
1232,src,myrateplan,DIST,stage2,False,NONE,1.0,,值 'myrateplan' 明确出现在正常样例列表中，是该列合法的常见值，分布模型误报
1233,sched_dep_time,,MV,stage1,True,MV,0.95,,值为空/NaN，明显缺失，且实际时间不可作为修复依据
1233,sched_arr_time,,MV,stage1,True,MV,0.95,,值为空/NaN，明显缺失，且实际时间不可作为修复依据
1233,src,myrateplan,DIST,stage2,False,NONE,0.99,,正常样本中包含此值，分布标记为误报
1234,sched_dep_time,,MV,stage1,True,MV,0.98,,缺失值，整行数据显示NaN，且计划出发时间缺失与上下文无矛盾
1234,sched_arr_time,,MV,stage1,True,MV,0.98,,缺失值，整行数据显示NaN，且计划到达时间缺失与上下文无矛盾
1234,src,myrateplan,DIST,stage2,False,NONE,0.99,,值'myrateplan'出现在正常样例中，是有效源标识，标记为分布异常属误报
1235,act_dep_time,,MV,stage1,True,MV,1.0,,The value is missing (NaN); actual departure time not recorded.
1235,act_arr_time,,MV,stage1,True,MV,1.0,,The value is missing (NaN); actual arrival time not recorded.
1235,src,myrateplan,DIST,stage2,False,NONE,0.95,,The value 'myrateplan' is present in the normal samples; likely a false alarm from distribution model.
1236,sched_dep_time,,MV,stage1,True,MV,1.0,,计划出发时间缺失，无法从其他列推断
1236,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间缺失，无法从其他列推断
1236,src,myrateplan,DIST,stage2,False,NONE,1.0,,值 myrateplan 出现在正常样例中，并非异常
1237,act_dep_time,,MV,stage1,True,MV,1.0,,实际出发时间为空/NaN，明显缺失。
1237,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间为空/NaN，明显缺失。
1237,src,myrateplan,DIST,stage2,False,NONE,0.95,,正常样例中包含'myrateplan'，且与其他列无冲突，分布模型误报。
1238,act_dep_time,,MV,stage1,True,MV,0.95,,实际出发时间为空，属于缺失值
1238,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间为空，属于缺失值
1238,src,myrateplan,DIST,stage2,False,NONE,0.95,,正常样例中包含该值，无分布异常
1239,sched_dep_time,,MV,stage1,True,MV,1.0,,空值，计划出发时间缺失
1239,sched_arr_time,,MV,stage1,True,MV,1.0,,空值，计划到达时间缺失
1239,src,myrateplan,DIST,stage2,False,NONE,0.95,,该值出现在正常样例中，为合法来源代码，分布标记为误报
1240,sched_dep_time,,MV,stage1,True,MV,0.99,,计划出发时间为空，缺失。
1240,sched_arr_time,,MV,stage1,True,MV,0.99,,计划到达时间为空，缺失。
1240,src,myrateplan,DIST,stage2,False,NONE,0.99,,'myrateplan' 在正常样例中常见，非异常值。
1241,sched_dep_time,,MV,stage1,True,MV,1.0,,字段为空，确实缺失。
1241,sched_arr_time,,MV,stage1,True,MV,1.0,,字段为空，确实缺失。
1241,src,myrateplan,DIST,stage2,False,NONE,1.0,,该值在正常样例中常见，不是错误。
1242,sched_dep_time,,MV,stage1,True,MV,0.95,,计划起飞时间缺失，且值为空/NaN。
1242,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，且值为空/NaN。
1242,src,myrateplan,DIST,stage2,False,NONE,0.95,,值'myrateplan'出现在正常样例中，为合法数据，前序分布模型误报。
1243,sched_dep_time,,MV,stage1,True,MV,0.95,,缺失值，应为时间但为空
1243,sched_arr_time,,MV,stage1,True,MV,0.95,,缺失值，应为时间但为空
1243,src,myrateplan,DIST,stage2,False,NONE,0.9,,该值在正常样例中，是合法来源代码，分布模型误报
1244,act_dep_time,,MV,stage1,True,MV,1.0,,actual departure time is missing (NaN)
1244,act_arr_time,,MV,stage1,True,MV,1.0,,actual arrival time is missing (NaN)
1244,src,myrateplan,DIST,stage2,False,NONE,1.0,,"value 'myrateplan' is present in normal samples, no error"
1245,act_dep_time,,MV,stage1,True,MV,0.99,,实际出发时间缺失，值为NaN，符合缺失值定义。
1245,act_arr_time,,MV,stage1,True,MV,0.99,,实际到达时间缺失，值为NaN，符合缺失值定义。
1245,src,myrateplan,DIST,stage2,False,NONE,0.9,,"""myrateplan""出现在正常样例中，是该列合法的常见值，分布标记为误报。"
1246,sched_dep_time,,MV,stage1,True,MV,0.95,,缺失值：当前为NaN/空串，无计划起飞时间记录
1246,sched_arr_time,,MV,stage1,True,MV,0.95,,缺失值：当前为NaN/空串，无计划到达时间记录
1246,src,myrateplan,DIST,stage2,False,NONE,0.9,,值'myrateplan'出现在正常样例中，是合法的数据源代码，误报
1247,sched_dep_time,,MV,stage1,True,MV,0.99,,计划起飞时间缺失（当前值为空）
1247,sched_arr_time,,MV,stage1,True,MV,0.99,,计划到达时间缺失（当前值为空）
1247,src,myrateplan,DIST,stage2,False,NONE,0.99,,该值'myrateplan'出现在正常样本中，为有效来源，非分布异常
1248,act_dep_time,,MV,stage1,True,MV,0.95,,实际出发时间缺失，且无法推断
1248,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间缺失，且无法推断
1248,src,myrateplan,DIST,stage2,False,NONE,0.9,,该值出现在同列正常样例中，无跨列异常
1249,sched_dep_time,,MV,stage1,True,MV,1.0,,值为空/NaN，确认为缺失值。
1249,sched_arr_time,,MV,stage1,True,MV,1.0,,值为空/NaN，确认为缺失值。
1249,src,myrateplan,DIST,stage2,False,NONE,0.95,,当前值'myrateplan'出现在正常样例中，且与整行上下文无冲突，前序标记为误报。
1250,sched_dep_time,,MV,stage1,True,MV,0.99,,值为空，属于缺失值
1250,sched_arr_time,,MV,stage1,True,MV,0.99,,值为空，属于缺失值
1250,src,myrateplan,DIST,stage2,False,NONE,0.99,,myrateplan存在于正常样本中，不是异常
1251,act_dep_time,,MV,stage1,True,MV,0.9,,实际起飞时间缺失
1251,act_arr_time,,MV,stage1,True,MV,0.9,,实际到达时间缺失
1251,src,myrateplan,DIST,stage2,False,NONE,0.95,,该值出现在正常样本中，非错误
1252,act_dep_time,,MV,stage1,True,MV,0.95,,实际出发时间缺失，为空值/NaN，典型缺失数据。
1252,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间缺失，为空值/NaN，典型缺失数据。
1252,src,myrateplan,DIST,stage2,False,NONE,0.95,,该值在正常样例中出现（myrateplan），属于合法源编码，非错误。
1253,sched_dep_time,,MV,stage1,True,MV,0.95,,值为NaN，缺失实际时间；无跨列线索无法推断
1253,sched_arr_time,,MV,stage1,True,MV,0.95,,值为NaN，缺失实际时间；无跨列线索无法推断
1253,src,myrateplan,DIST,stage2,False,NONE,0.9,,myrateplan 在正常样本中出现，是常见合法值，误报
1254,sched_dep_time,,MV,stage1,True,MV,0.95,,计划起飞时间为空，属于缺失值
1254,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间为空，属于缺失值
1254,src,myrateplan,DIST,stage2,False,NONE,0.9,,该值出现在正常样例中，且无跨列不一致
1255,sched_dep_time,,MV,stage1,True,MV,1.0,,计划出发时间为空，且无任何占位符，是明确的缺失值
1255,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间为空，且无任何占位符，是明确的缺失值
1255,src,myrateplan,DIST,stage2,False,NONE,0.9,,该值出现在正常样例列表中，且与航班数据来源上下文无矛盾，应为合法值
1256,sched_dep_time,,MV,stage1,True,MV,1.0,,计划出发时间缺失
1256,sched_arr_time,,MV,stage1,True,MV,1.0,,计划到达时间缺失
1256,src,myrateplan,DIST,stage2,False,NONE,1.0,,该值在正常样例中，非错误
1257,sched_dep_time,,MV,stage1,True,MV,0.95,,计划出发时间缺失，无法从其他列可靠推断
1257,sched_arr_time,,MV,stage1,True,MV,0.95,,计划到达时间缺失，无法从其他列可靠推断
1257,src,myrateplan,DIST,stage2,False,NONE,1.0,,值'myrateplan'出现在正常样例中，分布模型误报
1258,sched_dep_time,,MV,stage1,True,MV,1.0,,单元格为空，计划起飞时间缺失。
1258,sched_arr_time,,MV,stage1,True,MV,1.0,,单元格为空，计划到达时间缺失。
1258,src,myrateplan,DIST,stage2,False,NONE,0.95,,该值在正常样例中出现，无错误迹象。
1259,sched_dep_time,,MV,stage1,True,MV,0.95,,值为NaN，明确缺失；无法从同行其他列推断
1259,sched_arr_time,,MV,stage1,True,MV,0.95,,值为NaN，明确缺失；无法从同行其他列推断
1259,src,myrateplan,DIST,stage2,False,NONE,0.9,,'myrateplan'出现在正常样例中，非异常值
1260,act_dep_time,,MV,stage1,True,MV,1.0,,实际起飞时间为空，属于缺失值
1260,act_arr_time,,MV,stage1,True,MV,1.0,,实际到达时间为空，属于缺失值
1260,src,myrateplan,DIST,stage2,False,NONE,0.95,,该值出现在正常样例中，为合法值，非异常
1261,act_dep_time,,MV,stage1,True,MV,0.95,,实际出发时间为空，属于缺失值
1261,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间为空，属于缺失值
1261,src,myrateplan,DIST,stage2,False,NONE,0.9,,该值出现在同列正常样例中，非异常
1262,sched_dep_time,,MV,stage1,True,MV,1.0,,空值缺失，无法推断
1262,sched_arr_time,,MV,stage1,True,MV,1.0,,空值缺失，无法推断
1262,src,myrateplan,DIST,stage2,False,NONE,0.95,,值'myrateplan'在正常样例中频繁出现，为合法来源编码
1263,sched_dep_time,,MV,stage1,True,MV,0.9,,值缺失，且该列普遍非空
1263,sched_arr_time,,MV,stage1,True,MV,0.9,,值缺失，且该列普遍非空
1263,src,myrateplan,DIST,stage2,False,NONE,1.0,,值在正常样本中频繁出现，分布误报
1264,act_dep_time,,MV,stage1,True,MV,0.95,,实际起飞时间缺失，值为空/NaN。
1264,act_arr_time,,MV,stage1,True,MV,0.95,,实际到达时间缺失，值为空/NaN。
1264,src,myrateplan,DIST,stage2,False,NONE,0.9,,myrateplan在正常样例中出现，是合法的来源代码，标记为分布异常为误报。
1265,sched_dep_time,,MV,stage1,True,MV,1.0,,值为NaN，且未提供计划起飞时间，确认为缺失值
1265,sched_arr_time,,MV,stage1,True,MV,1.0,,值为NaN，且未提供计划到达时间，确认为缺失值
1265,src,myrateplan,DIST,stage2,False,NONE,1.0,,'myrateplan'出现在正常样本中，是合法值，前序标记为误报
1266,sched_dep_time,,MV,stage1,True,MV,0.95,,值为空/NaN，且实际起飞时间已提供，但无法可靠推断计划时间。
1266,sched_arr_time,,MV,stage1,True,MV,0.95,,值为空/NaN，且实际到达时间已提供，但无法可靠推断计划时间。
1266,src,myrateplan,DIST,stage2,False,NONE,0.99,,值'myrateplan'出现在正常样例列表中，属于常见合法值，分布模型误报。
