row_id,column,value,error_type,anomaly_score,col_contribution,subtype
997,MeasureName,surgery pxtients who were txking hexrt drugs cxlled betx blockers before coming to the hospitxl who were kept on the betx blockers during the period just before xnd xfter their surgery,DIST,10.360536575317383,3.917752610568783,cell
635,Sample,1016 patients,DIST,9.673965454101562,3.8968646406653495,cell
788,MeasureCode,pn-x,DIST,11.768685340881348,3.895424292865637,cell
705,MeasureName,pxeumoxia patiexts givex ixitial axtibiotic(s) withix 6 hours after arrival,DIST,11.537314414978027,3.8942897383960657,cell
787,Stateavg,al_hf-x,DIST,10.005060195922852,3.892035396307939,cell
650,MeasureName,heart failure patients given ace inhibitor or arb for left xentricular systolic dysfunction (lxsd),DIST,8.35224437713623,3.886006042609369,cell
333,EmergencyService,yes,DIST,6.735520362854004,3.866335937400925,cell
397,Score,empty,DIST,9.74494457244873,3.8650232521157695,cell
66,ProviderNumber,10005,DIST,10.09569263458252,3.861421117900982,cell
119,MeasureName,heart attack patients given aspirin at arrivax,DIST,13.50615406036377,3.859198426747665,cell
352,ZipCode,35205,DIST,6.238054275512695,3.8542754676403836,cell
816,MeasureName,pneumonix pxtients given initixl antibiotic(s) within 6 hours after arrivxl,DIST,9.621591567993164,3.8444898593811745,cell
507,MeasureName,pneumonix pxtients assessed xnd given influenzx vxccinxtion,DIST,9.059773445129395,3.8423289660631195,cell
370,HospitalName,northwest medical center,DIST,10.525014877319336,3.838442294356097,cell
915,MeasureName,hearx failure paxienxs given smoking cessaxion advice/counseling,DIST,12.729665756225586,3.8383906687837555,cell
893,MeasureName,pneumonia patients assessed and given influenza vaxxination,DIST,7.7871623039245605,3.8208152945699134,cell
145,MeasureName,heart attaxk patients given aspirin at disxharge,DIST,8.54114055633545,3.8160338906474274,cell
729,MeasureCode,px-4,DIST,12.10454273223877,3.810075460444966,cell
786,PhoneNumber,2562651000,DIST,6.439499855041504,3.7972576488930043,cell
554,ProviderNumber,10024,DIST,8.522905349731445,3.7952935065090356,cell
155,EmergencyService,yes,DIST,6.147357940673828,3.7902445579371777,cell
394,Score,empty,DIST,10.642962455749512,3.7789968439367976,cell
128,Score,75%,DIST,5.092813014984131,3.775705562025827,cell
346,MeasureName,surgery pxtients whose doctors ordered trextments to prevent blood clots xfter certxin types of surgeries,DIST,10.854477882385254,3.77366075933436,cell
800,State,al,DIST,5.120289325714111,3.7706493069391924,cell
208,ProviderNumber,10011,DIST,10.295648574829102,3.7643857816025967,cell
651,MeasureName,heart faxlure patxents gxven smokxng cessatxon advxce/counselxng,DIST,11.725737571716309,3.7643039447107394,cell
127,Score,72%,DIST,11.553823471069336,3.758802196659584,cell
631,Sample,115 patients,DIST,10.331737518310547,3.7559510594060663,cell
389,MeasureName,heart xailure patients given smoking cessation advice/counseling,DIST,11.567230224609375,3.75406127781506,cell
941,Score,90%,DIST,5.366489410400391,3.752106023065189,cell
111,MeasureName,surgery patiexts who were takixg heart drugs called beta blockers before comixg to the hospital who were kept ox the beta blockers durixg the period just before axd after their surgery,DIST,13.119685173034668,3.751888985662622,cell
336,Sample,77 patients,DIST,6.802437782287598,3.746632516340568,cell
774,Sample,193 patients,DIST,16.653717041015625,3.7462122308613686,cell
749,MeasureCode,hx-2,DIST,5.463659763336182,3.7457099873567046,cell
958,Score,empty,DIST,10.69356632232666,3.7448244530085386,cell
190,Score,empty,DIST,11.369185447692871,3.7391228751466445,cell
662,Sample,empty,DIST,15.100226402282715,3.7389182843483395,cell
920,Stateavg,alxpn-6,DIST,9.977948188781738,3.7292500111984945,cell
545,MeasureName,heaxt attack patients given beta blockex at dischaxge,DIST,8.606017112731934,3.7216348508049393,cell
827,Stateavg,xl_xmi-1,DIST,9.573561668395996,3.71803990796609,cell
796,Stateavg,xl_scip-inf-2,DIST,9.304218292236328,3.709909381425444,cell
760,Stateavg,al_scipxinfx2,DIST,9.590275764465332,3.7091814165991184,cell
764,Stateavg,al_scix-vte-1,DIST,14.63214111328125,3.7035634788953042,cell
177,MeasureCode,hf-x,DIST,10.501957893371582,3.7033075820018024,cell
245,Score,empty,DIST,9.740458488464355,3.700650320316103,cell
735,MeasureCode,scix-inf-2,DIST,7.787046432495117,3.6914720787564916,cell
245,EmergencyService,yes,DIST,9.740458488464355,3.6905892053345872,cell
258,EmergencyService,yes,DIST,5.881438732147217,3.6749554326220233,cell
865,MeasureCode,px-4,DIST,11.943840026855469,3.672525574255275,cell
678,Stateavg,alxpn-3b,DIST,9.589651107788086,3.6699843170535345,cell
506,Score,93x,DIST,11.891337394714355,3.668582431370396,cell
259,EmergencyService,yes,DIST,7.575194358825684,3.667281482596557,cell
600,Score,empty,DIST,9.906150817871094,3.6670235284148385,cell
562,MeasureName,allxheartxsurgeryxpatientsxwhosexbloodxsugarx(bloodxglucose)xisxkeptxunderxgoodxcontrolxinxthexdaysxrightxafterxsurgery,DIST,11.429256439208984,3.6614571472866837,cell
691,MeasureCode,amix1,DIST,10.795110702514648,3.646501703197746,cell
509,State,al,DIST,6.371007919311523,3.6356425838905464,cell
694,MeasureCode,amx-4,DIST,11.196609497070312,3.632751759783716,cell
477,Stateavg,ax_pn-2,DIST,10.885432243347168,3.623200682112031,cell
622,Stateavg,al_amix8a,DIST,8.997811317443848,3.6209406605923937,cell
464,MeasureCode,sxip-vte-1,DIST,7.161584854125977,3.619280671495385,cell
842,Stateavg,al_pnx6,DIST,9.033942222595215,3.618502612816209,cell
290,MeasureName,all heart surgerx patients whose blood sugar (blood glucose) is kept under good control in the daxs right after surgerx,DIST,11.737802505493164,3.6176318858934535,cell
625,State,al,DIST,4.211450576782227,3.6055766253027035,cell
567,Stateavg,xl_xmi-2,DIST,8.889225959777832,3.599882810959422,cell
108,MeasureCode,pnx5c,DIST,7.589179992675781,3.593265795764491,cell
193,Stateavg,al_scix-vte-2,DIST,8.673254013061523,3.5869880004573784,cell
711,HospitalType,acute care hospitals,DIST,8.442787170410156,3.5860372931563447,cell
660,HospitalType,acute care hospitals,DIST,11.913619995117188,3.5857074513310327,cell
580,MeasureCode,px-5c,DIST,8.628149032592773,3.566846130335002,cell
672,MeasureName,heartxattackxpatientsxgivenxpcixwithinx90xminutesxofxarrival,DIST,14.154273986816406,3.55886641653502,cell
380,MeasureName,heaxt attack patients given aspixin at dischaxge,DIST,9.464165687561035,3.555465085775346,cell
713,MeasureName,surgery paxienxs needing hair removed from xhe surgical area before surgery who had hair removed using a safer mexhod (elecxric clippers or hair removal cream c nox a razor),DIST,11.957157135009766,3.5381689830038896,cell
709,Sample,10 patients,DIST,5.20281457901001,3.5378901746022122,cell
718,MeasureCode,amx-3,DIST,7.334212779998779,3.5296829160935146,cell
864,HospitalType,acute care hospitals,DIST,6.983131408691406,3.526979841926514,cell
143,Score,100%,DIST,6.542850494384766,3.520253988663182,cell
409,MeasureCode,scipxinfx1,DIST,11.957350730895996,3.5164198936212734,cell
930,MeasureCode,amix1,DIST,9.544756889343262,3.5135296560631857,cell
564,Stateavg,al_scipxvtex1,DIST,11.423872947692871,3.5130393033448373,cell
387,Stateavg,al_hx-2,DIST,9.715368270874023,3.511148022178404,cell
417,Score,empty,DIST,7.936171531677246,3.500096417629074,cell
391,MeasureCode,pn-xb,DIST,8.775500297546387,3.494440790740434,cell
796,State,al,DIST,9.304218292236328,3.4920117227881065,cell
885,EmergencyService,yes,DIST,5.603086471557617,3.483584920894964,cell
264,MeasureCode,scxp-xnf-3,DIST,11.937797546386719,3.4614787851388624,cell
754,HospitalType,acute care hospitals,DIST,5.283313274383545,3.4575056948164296,cell
120,MeasureCode,axi-2,DIST,10.790717124938965,3.4540658537889315,cell
555,Stateavg,al_pn-5x,DIST,12.1305570602417,3.4419354578820154,cell
648,MeasureCode,hfx1,DIST,5.368433952331543,3.4388129086244645,cell
48,Score,100%,DIST,7.045541763305664,3.4325792183365698,cell
190,MeasureCode,scip-inx-4,DIST,11.369185447692871,3.4171638951210306,cell
703,HospitalType,acute care hospitals,DIST,4.910090446472168,3.4155090694701022,cell
781,State,al,DIST,5.467401504516602,3.402542020260403,cell
347,Stateavg,al_scipxvtex2,DIST,8.766624450683594,3.390931926618845,cell
256,MeasureName,pneumonxa patxents whose inxtxal emergency room blood culture was performed prxor to the admxnxstratxon of the fxrst hospxtal dose of antxbxotxcs,DIST,11.381474494934082,3.3809122922594317,cell
31,HospitalType,acute care hospitals,DIST,9.647231101989746,3.3751422507900215,cell
230,EmergencyService,yes,DIST,7.512198448181152,3.372164177326904,cell
981,Score,100%,DIST,9.080946922302246,3.3551099390367094,cell
142,Score,100%,DIST,7.668920993804932,3.344552053625939,cell
842,MeasureCode,pnx6,DIST,9.033942222595215,3.334180442504326,cell
334,Stateavg,al_pnx2,DIST,11.925082206726074,3.3105100520800583,cell
722,Score,empty,DIST,10.909626960754395,3.304327731345883,cell
101,MeasureCode,hfx1,DIST,11.621983528137207,3.2631779827637315,cell
802,MeasureName,heart attack patxents gxven aspxrxn at arrxval,DIST,9.306063652038574,3.2607856761130387,cell
242,Address,200 med center drive,DIST,4.591546058654785,3.2401658696945557,cell
478,HospitalType,acute care hospitals,DIST,4.0375871658325195,3.2258172782639933,cell
786,State,al,DIST,6.439499855041504,3.2110416268870114,cell
766,MeasureName,children who received reliever medication while hospitalized for asthma,DIST,12.186782836914062,3.2031507268646724,cell
775,MeasureName,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,DIST,16.01932716369629,3.191208005240998,cell
904,MeasureName,children and their caregivers who received a home management plan of care document while hospitalized for asthma,DIST,12.698897361755371,3.086135178302412,cell
715,HospitalType,acute care hospitals,DIST,6.341471195220947,2.998340408253131,cell
553,HospitalType,acute care hospitals,DIST,6.9661054611206055,2.9255035722401432,cell
707,HospitalType,acute care hospitals,DIST,7.044272422790527,2.7665307263237424,cell
82,State,al,DIST,8.007354736328125,2.5728265982962184,cell
39,State,al,DIST,9.004457473754883,2.520387648004054,cell
512,MeasureCode,scip-inf-4,DIST,12.092350959777832,2.492660987037825,cell
623,State,al,DIST,5.414934158325195,2.4802949011185884,cell
835,State,al,DIST,3.4459035396575928,2.4433610640259475,cell
240,MeasureCode,scip-inf-4,DIST,10.560628890991211,2.4416105528758276,cell
373,Stateavg,al_sxip-inf-2,DIST,7.0421552658081055,2.423787436890316,cell
398,State,al,DIST,7.839118003845215,2.4203594335568845,cell
269,Stateavg,al_axi-1,DIST,10.731110572814941,2.4014837999565195,cell
647,MeasureCode,ami-8a,DIST,13.569281578063965,2.331188225211721,cell
972,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,DIST,9.045735359191895,2.3079660662559824,cell
240,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,DIST,10.560628890991211,2.293995980517027,cell
936,Stateavg,al_ami-8a,DIST,12.681363105773926,2.2785707453835267,cell
812,Stateavg,al_hf-4,DIST,9.296318054199219,2.271535338042396,cell
487,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,DIST,10.581781387329102,2.256206401929653,cell
961,MeasureName,heart attack patients given pci within 90 minutes of arrival,DIST,9.856953620910645,2.242482612433618,cell
898,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,DIST,10.170999526977539,2.2388410919494426,cell
779,MeasureName,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),DIST,12.60711669921875,2.2310524312559554,cell
873,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,DIST,11.380143165588379,2.2081802629650196,cell
219,Stateavg,al_ami-1,DIST,8.096392631530762,2.1933056843776573,cell
802,Stateavg,al_ami-1,DIST,9.306063652038574,2.18963810559579,cell
165,MeasureCode,scip-inf-4,DIST,12.090713500976562,2.188647106042827,cell
905,MeasureName,heart attack patients given aspirin at arrival,DIST,8.764976501464844,2.175032045477711,cell
733,MeasureCode,scip-card-2,DIST,10.50445556640625,2.1737883908456874,cell
511,MeasureCode,scip-inf-3,DIST,12.926892280578613,2.161313828308102,cell
224,MeasureCode,ami-7a,DIST,10.335902214050293,2.1591674651526507,cell
468,MeasureName,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),DIST,9.263215065002441,2.1591477697648487,cell
488,MeasureCode,scip-inf-6,DIST,9.148405075073242,2.156826724721642,cell
823,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,DIST,8.015585899353027,2.1516400089186596,cell
536,Stateavg,al_scip-inf-3,DIST,11.965044021606445,2.1388895206198346,cell
746,Stateavg,al_ami-7a,DIST,10.636148452758789,2.1359562505843477,cell
319,MeasureName,heart attack patients given pci within 90 minutes of arrival,DIST,9.056302070617676,2.1312743628883237,cell
174,MeasureCode,ami-7a,DIST,11.810537338256836,2.128746443775016,cell
747,MeasureCode,ami-8a,DIST,9.365194320678711,2.1251889876412724,cell
259,Stateavg,al_pn-6,DIST,7.575194358825684,2.1141696431350434,cell
823,Stateavg,al_scip-inf-4,DIST,8.015585899353027,2.1125745437361836,cell
68,MeasureCode,scip-vte-2,DIST,9.183233261108398,2.1088174931647448,cell
905,Stateavg,al_ami-1,DIST,8.764976501464844,2.1026724775201444,cell
21,Stateavg,al_ami-3,DIST,9.929281234741211,2.0994497661321425,cell
974,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection,DIST,10.742263793945312,2.0981192246801394,cell
150,MeasureName,heart attack patients given pci within 90 minutes of arrival,DIST,9.77552318572998,2.0954710311922065,cell
43,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,DIST,11.642049789428711,2.092714548777634,cell
347,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,DIST,8.766624450683594,2.0912872518723775,cell
319,Stateavg,al_ami-8a,DIST,9.056302070617676,2.0746002347812245,cell
678,MeasureCode,pn-3b,DIST,9.589651107788086,2.0668363037570763,cell
394,MeasureCode,ami-4,DIST,10.642962455749512,2.0594769532657997,cell
816,Stateavg,al_pn-5c,DIST,9.621591567993164,2.059269755473018,cell
930,Stateavg,al_ami-1,DIST,9.544756889343262,2.052761686486469,cell
635,Stateavg,al_scip-inf-2,DIST,9.673965454101562,2.048275742017491,cell
229,MeasureName,heart failure patients given smoking cessation advice/counseling,DIST,10.937703132629395,2.0459947976535506,cell
465,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,DIST,10.354743957519531,2.042882915866962,cell
380,MeasureCode,ami-2,DIST,9.464165687561035,2.040683760418544,cell
481,MeasureName,pneumonia patients given the most appropriate initial antibiotic(s),DIST,8.264742851257324,2.033861145553959,cell
279,MeasureCode,hf-4,DIST,10.878719329833984,2.0331523254177197,cell
727,MeasureName,pneumonia patients assessed and given pneumococcal vaccination,DIST,9.439101219177246,2.02456417481085,cell
580,MeasureName,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,DIST,8.628149032592773,2.0167152631356235,cell
961,Stateavg,al_ami-8a,DIST,9.856953620910645,2.015108141989297,cell
369,Stateavg,al_pn-6,DIST,11.271075248718262,2.014001920929685,cell
717,MeasureCode,ami-2,DIST,7.995818614959717,2.012270261285248,cell
250,Stateavg,al_ami-8a,DIST,11.339935302734375,2.011226455905569,cell
760,MeasureCode,scip-inf-2,DIST,9.590275764465332,2.0110664519207293,cell
554,MeasureName,pneumonia patients given smoking cessation advice/counseling,DIST,8.522905349731445,2.010454046249473,cell
150,MeasureCode,ami-8a,DIST,9.77552318572998,2.0097805113130174,cell
466,MeasureName,heart attack patients given aspirin at arrival,DIST,8.310266494750977,1.9927040256088326,cell
391,Stateavg,al_pn-3b,DIST,8.775500297546387,1.9887332943601257,cell
950,Stateavg,al_scip-inf-3,DIST,11.524581909179688,1.984873415501587,cell
45,MeasureCode,ami-2,DIST,12.460042953491211,1.982123792920574,cell
527,MeasureCode,pn-2,DIST,11.356802940368652,1.9746050687073868,cell
488,Stateavg,al_scip-inf-6,DIST,9.148405075073242,1.9745764402621167,cell
606,Stateavg,al_pn-6,DIST,7.93197774887085,1.9740594107776241,cell
340,Stateavg,al_scip-card-2,DIST,11.749699592590332,1.9730610363589491,cell
731,MeasureCode,pn-6,DIST,8.731063842773438,1.970087654781177,cell
706,Stateavg,al_pn-6,DIST,9.023761749267578,1.962540834432539,cell
468,Stateavg,al_ami-3,DIST,9.263215065002441,1.9617200897754077,cell
879,MeasureCode,ami-3,DIST,12.229195594787598,1.9569118478671839,cell
145,MeasureCode,ami-2,DIST,8.54114055633545,1.9447468418962053,cell
88,MeasureCode,scip-inf-2,DIST,10.661246299743652,1.936832127760479,cell
74,MeasureCode,ami-7a,DIST,10.89260196685791,1.9365122070131833,cell
598,MeasureCode,hf-1,DIST,8.45944595336914,1.924152432665489,cell
159,MeasureCode,pn-6,DIST,10.210221290588379,1.9240689325682425,cell
972,MeasureCode,scip-card-2,DIST,9.045735359191895,1.923910927700385,cell
827,MeasureCode,ami-1,DIST,9.573561668395996,1.9203100593380966,cell
692,MeasureCode,ami-2,DIST,10.762259483337402,1.910389582913243,cell
551,MeasureCode,hf-4,DIST,11.097293853759766,1.908460280900517,cell
387,MeasureCode,hf-2,DIST,9.715368270874023,1.9060960744000246,cell
201,HospitalOwner,voluntary non-profit - private,DIST,2.9221436977386475,2.2304421521078592,row
225,HospitalName,dekalb regional medical center,DIST,5.235538005828857,11.102143435976043,row
228,State,ax,DIST,2.8341472148895264,44.12277107304479,row
240,Address,200 med center drive,DIST,2.6721854209899902,7.03348444495854,row
434,State,ak,DIST,5.04498815536499,34.16660304079899,row
446,State,ak,DIST,4.061966896057129,35.210057223730956,row
450,State,ak,DIST,3.1229708194732666,31.490097253627592,row
451,State,ak,DIST,4.154723167419434,31.42554901531041,row
489,Condition,surgical infection prevention,DIST,3.281108856201172,4.675917239251402,row
491,City,centre,DIST,2.7905988693237305,7.625205442504972,row
494,ZipCode,35960,DIST,3.275683879852295,6.24080721758893,row
498,City,centre,DIST,3.0032427310943604,5.13566042454358,row
523,City,montgomery,DIST,2.925950527191162,7.798547246064279,row
600,CountyName,coffee,DIST,2.834345579147339,7.919272555520292,row
845,CountyName,chilton,DIST,2.6916329860687256,7.631191237847752,row
847,Condition,surgical infection prevention,DIST,2.783177614212036,5.782999952997926,row
956,HospitalType,acute xare hospitals,DIST,4.418984413146973,49.64002417469875,row
