row_id,column,error_type,confidence,suggested_fix
1274,sched_dep_time,MV,1.0,
1274,sched_arr_time,MV,1.0,
1275,sched_dep_time,MV,0.99,
1275,sched_arr_time,MV,0.99,
1276,sched_dep_time,MV,0.95,
1276,sched_arr_time,MV,0.95,
1277,sched_dep_time,MV,0.99,
1277,sched_arr_time,MV,0.99,
1278,sched_dep_time,MV,0.95,
1278,sched_arr_time,MV,0.95,
1279,act_dep_time,MV,0.99,
1279,act_arr_time,MV,0.99,
1280,sched_dep_time,MV,0.99,
1280,sched_arr_time,MV,0.99,
1281,sched_dep_time,MV,0.99,
1281,sched_arr_time,MV,0.99,
1282,sched_dep_time,MV,0.95,
1282,sched_arr_time,MV,0.95,
1283,sched_dep_time,MV,0.95,
1283,sched_arr_time,MV,0.95,
1284,act_dep_time,MV,0.95,
1284,act_arr_time,MV,0.95,
1285,sched_dep_time,MV,0.95,
1285,sched_arr_time,MV,0.95,
1286,sched_dep_time,MV,1.0,
1286,sched_arr_time,MV,1.0,
1287,sched_dep_time,MV,0.95,
1287,sched_arr_time,MV,0.95,
1288,sched_dep_time,MV,0.95,
1288,sched_arr_time,MV,0.95,
1289,sched_dep_time,MV,1.0,
1289,sched_arr_time,MV,1.0,
1290,sched_dep_time,MV,1.0,
1290,sched_arr_time,MV,1.0,
1291,sched_dep_time,MV,0.95,
1291,sched_arr_time,MV,0.95,
1292,sched_dep_time,MV,1.0,
1292,sched_arr_time,MV,1.0,
1293,act_dep_time,MV,0.95,
1293,act_arr_time,MV,0.95,
1294,sched_dep_time,MV,0.95,
1294,sched_arr_time,MV,0.95,
1295,act_dep_time,MV,1.0,
1295,sched_arr_time,FI,0.9,5:11 a.m.
1295,act_arr_time,MV,1.0,
1296,sched_dep_time,MV,1.0,
1296,sched_arr_time,MV,1.0,
1297,sched_dep_time,MV,0.99,
1297,sched_arr_time,MV,0.99,
1298,sched_dep_time,MV,1.0,
1298,sched_arr_time,MV,1.0,
1299,sched_dep_time,MV,1.0,
1299,sched_arr_time,MV,1.0,
1300,sched_dep_time,MV,1.0,
1300,sched_arr_time,MV,1.0,
1301,act_dep_time,MV,0.99,
1301,act_arr_time,MV,0.99,
1302,act_dep_time,MV,0.95,
1302,act_arr_time,MV,0.95,
1303,sched_dep_time,MV,0.95,
1303,sched_arr_time,MV,0.95,
1304,sched_dep_time,MV,0.95,
1304,sched_arr_time,MV,0.95,
1305,sched_dep_time,MV,0.95,
1305,sched_arr_time,MV,0.95,
1306,sched_dep_time,MV,1.0,
1306,sched_arr_time,MV,1.0,
1307,sched_dep_time,MV,1.0,
1307,sched_arr_time,MV,1.0,
1308,act_dep_time,MV,0.99,
1308,act_arr_time,MV,0.99,
1308,sched_dep_time,FI,0.9,9:05 a.m.
1309,sched_dep_time,MV,1.0,
1309,sched_arr_time,MV,1.0,
1310,sched_dep_time,MV,1.0,
1310,sched_arr_time,MV,1.0,
1311,sched_dep_time,MV,0.99,
1311,sched_arr_time,MV,0.99,
1312,sched_dep_time,MV,0.95,
1312,sched_arr_time,MV,0.95,
1313,sched_dep_time,MV,1.0,
1313,sched_arr_time,MV,1.0,
1314,sched_dep_time,MV,1.0,
1314,sched_arr_time,MV,1.0,
1315,act_dep_time,MV,0.95,
1315,act_arr_time,MV,0.95,
1316,sched_dep_time,MV,1.0,
1316,sched_arr_time,MV,1.0,
1317,sched_dep_time,MV,0.95,
1317,sched_arr_time,MV,0.95,
1318,sched_dep_time,MV,1.0,
1318,sched_arr_time,MV,1.0,
1319,act_dep_time,MV,1.0,
1319,act_arr_time,MV,1.0,
1320,sched_dep_time,MV,1.0,
1320,sched_arr_time,MV,1.0,
1321,sched_dep_time,MV,1.0,
1321,sched_arr_time,MV,1.0,
1322,sched_dep_time,MV,0.9,
1322,sched_arr_time,MV,0.9,
1323,sched_dep_time,FI,0.95,7:10 a.m.
1323,act_dep_time,FI,0.95,7:02 a.m.
1323,sched_arr_time,FI,0.95,9:40 a.m.
1325,sched_dep_time,FI,0.95,6:40 a.m.
1325,act_dep_time,FI,0.95,6:40 a.m.
1325,sched_arr_time,FI,0.95,9:25 a.m.
1326,sched_dep_time,FI,0.95,8:19 a.m.
1326,act_dep_time,FI,0.95,8:48 a.m.
1326,sched_arr_time,FI,0.95,11:55 a.m.
1327,sched_dep_time,FI,1.0,8:41 a.m.
1327,act_dep_time,MV,1.0,
1327,sched_arr_time,FI,1.0,9:54 a.m.
1327,act_arr_time,MV,1.0,
1328,act_arr_time,MV,0.99,
1329,act_dep_time,FI,0.95,11:54 a.m.
1331,sched_dep_time,FI,0.95,11:25 a.m.
1331,act_dep_time,FI,0.95,11:37 a.m.
1332,sched_dep_time,FI,0.9,10:39 a.m.
1332,act_dep_time,MV,1.0,
1332,sched_arr_time,FI,0.9,11:19 a.m.
1332,act_arr_time,MV,1.0,
1333,act_dep_time,MV,1.0,
1333,sched_arr_time,FI,0.9,6:55 a.m.
1333,act_arr_time,MV,1.0,
1334,sched_dep_time,FI,0.95,6:14 a.m.
1334,act_dep_time,FI,0.95,6:09 a.m.
1334,sched_arr_time,FI,0.95,7:23 a.m.
1335,sched_dep_time,FI,0.9,12:30 a.m.
1335,act_dep_time,FI,0.9,12:41 a.m.
1335,sched_arr_time,FI,0.9,5:35 a.m.
1337,sched_dep_time,FI,0.95,7:35 a.m.
1337,act_dep_time,MV,1.0,
1337,sched_arr_time,FI,0.95,9:21 a.m.
1337,act_arr_time,MV,1.0,
1338,sched_dep_time,FI,0.95,9:45 a.m.
1338,act_dep_time,FI,0.95,10:19 a.m.
1339,sched_dep_time,FI,0.95,10:00 a.m.
1339,act_dep_time,FI,0.95,9:59 a.m.
1341,sched_dep_time,FI,0.5,
1341,act_dep_time,FI,0.5,
1341,sched_arr_time,FI,0.5,
1343,sched_dep_time,FI,0.95,10:45 a.m.
1343,act_dep_time,FI,0.95,10:42 a.m.
1345,sched_dep_time,FI,0.9,8:05 a.m.
1345,act_dep_time,FI,0.9,8:00 a.m.
1345,sched_arr_time,FI,0.9,11:35 a.m.
1347,sched_dep_time,FI,0.95,11:50 a.m.
1347,act_dep_time,FI,0.95,11:54 a.m.
1348,sched_dep_time,FI,0.95,11:40 a.m.
1348,act_dep_time,FI,0.95,11:56 a.m.
1349,sched_dep_time,FI,0.95,6:00 a.m.
1349,act_dep_time,FI,0.95,5:58 a.m.
1349,sched_arr_time,FI,0.95,9:20 a.m.
1350,sched_dep_time,FI,0.95,11:05 a.m.
1350,act_dep_time,FI,0.95,11:30 a.m.
1351,sched_dep_time,FI,0.95,6:00 a.m.
1351,act_dep_time,FI,0.95,6:02 a.m.
1351,sched_arr_time,FI,0.95,10:20 a.m.
1352,sched_dep_time,FI,0.95,8:40 a.m.
1352,act_dep_time,FI,0.95,8:40 a.m.
1352,sched_arr_time,FI,0.95,10:54 a.m.
1353,sched_dep_time,FI,0.9,10:15 a.m.
1353,act_dep_time,FI,0.9,10:10 a.m.
1355,sched_dep_time,FI,0.95,7:53 a.m.
1355,act_dep_time,FI,0.95,7:49 a.m.
1356,act_arr_time,MV,0.95,
1357,sched_dep_time,FI,0.95,11:45 a.m.
1357,act_dep_time,FI,0.95,11:47 a.m.
1359,act_dep_time,FI,0.95,11:51 a.m.
1361,act_arr_time,MV,0.95,
1362,sched_dep_time,FI,0.95,10:40 a.m.
1362,act_dep_time,FI,0.95,10:46 a.m.
1366,act_dep_time,MV,0.95,
1366,act_arr_time,MV,0.95,
1368,act_dep_time,MV,0.95,
1368,sched_arr_time,FI,0.9,12:21 a.m.
1368,act_arr_time,MV,0.95,
1370,sched_dep_time,FI,0.95,9:15 a.m.
1370,act_dep_time,FI,0.95,9:14 a.m.
1371,sched_dep_time,FI,0.9,6:00 a.m.
1371,act_dep_time,FI,0.9,5:59 a.m.
1371,sched_arr_time,FI,0.9,7:30 a.m.
1372,sched_dep_time,FI,0.95,7:10 a.m.
1372,act_dep_time,FI,0.95,7:10 a.m.
1372,sched_arr_time,FI,0.95,9:35 a.m.
1377,sched_dep_time,FI,0.95,10:25 a.m.
1377,act_dep_time,FI,0.95,10:20 a.m.
1378,sched_dep_time,FI,0.95,7:05 a.m.
1378,act_dep_time,FI,0.95,7:07 a.m.
1378,sched_arr_time,FI,0.95,10:31 a.m.
1379,sched_dep_time,FI,0.95,10:40 a.m.
1379,act_dep_time,FI,0.95,10:47 a.m.
1383,act_dep_time,MV,0.95,
1383,sched_arr_time,FI,0.9,5:50 a.m. Dec 2
1383,act_arr_time,MV,0.95,
1384,act_dep_time,MV,0.9,
1384,sched_arr_time,FI,0.95,12:29 a.m. Dec 2
1384,act_arr_time,MV,0.9,
1385,act_dep_time,MV,0.95,
1385,sched_arr_time,FI,0.9,12:15 a.m. Dec 2
1385,act_arr_time,MV,0.95,
1386,act_dep_time,MV,0.95,
1386,act_arr_time,MV,0.95,
1387,sched_dep_time,FI,0.95,6:59 a.m.
1387,act_dep_time,FI,0.95,6:56 a.m.
1387,sched_arr_time,FI,0.95,10:34 a.m.
1388,sched_dep_time,FI,0.9,8:35 a.m.
1388,act_dep_time,FI,0.9,8:31 a.m.
1388,sched_arr_time,FI,0.9,11:50 a.m.
1389,act_dep_time,MV,0.95,
1389,act_arr_time,MV,0.95,
1391,sched_dep_time,FI,0.9,7:35 a.m.
1391,act_dep_time,FI,0.9,7:27 a.m.
1391,sched_arr_time,FI,0.9,9:43 a.m.
1392,act_dep_time,MV,1.0,
1392,sched_arr_time,FI,0.9,5:11 a.m. Dec 2
1392,act_arr_time,MV,1.0,
1393,act_dep_time,MV,0.95,
1393,act_arr_time,MV,0.95,
1394,sched_arr_time,FI,0.9,8:27 a.m.
1395,sched_dep_time,FI,0.95,11:15 a.m.
1395,act_dep_time,FI,0.95,11:15 a.m.
1396,act_arr_time,MV,0.98,
1399,sched_dep_time,FI,0.95,8:55 a.m.
1399,act_dep_time,FI,0.95,9:16 a.m.
1399,act_arr_time,MV,0.99,
1402,sched_dep_time,FI,0.95,7:15 a.m.
1402,act_dep_time,FI,0.95,7:10 a.m.
1402,sched_arr_time,FI,0.95,11:35 a.m.
1405,sched_dep_time,FI,0.95,9:05 a.m.
1405,act_dep_time,FI,0.95,8:52 a.m.
1405,sched_arr_time,FI,0.95,11:53 a.m.
1407,sched_dep_time,FI,0.9,8:35 a.m.
1407,act_dep_time,FI,0.9,8:32 a.m.
1407,sched_arr_time,FI,0.9,10:40 a.m.
1409,sched_dep_time,FI,0.9,
1409,act_dep_time,FI,0.9,
1409,sched_arr_time,FI,0.9,
1410,sched_dep_time,FI,0.95,11:25 a.m.
1410,act_dep_time,FI,0.95,11:20 a.m.
1412,sched_dep_time,FI,0.95,11:35 a.m.
1412,act_dep_time,FI,0.95,11:33 a.m.
1413,sched_dep_time,FI,0.95,7:25 a.m.
1413,act_dep_time,FI,0.95,7:22 a.m.
1413,sched_arr_time,FI,0.95,11:10 a.m.
1415,sched_dep_time,FI,0.95,11:55 a.m.
1415,act_dep_time,FI,0.95,11:43 a.m.
1416,sched_dep_time,FI,0.95,10:40 a.m.
1416,act_dep_time,FI,0.95,10:35 a.m.
1417,sched_dep_time,FI,0.95,6:45 a.m.
1417,act_dep_time,FI,0.95,6:41 a.m.
1417,sched_arr_time,FI,0.95,7:45 a.m.
1419,sched_dep_time,FI,0.9,6:00 a.m.
1419,act_dep_time,FI,0.9,5:56 a.m.
1419,sched_arr_time,FI,0.9,6:40 a.m.
1420,sched_dep_time,FI,0.95,7:10 a.m. Dec 1
1420,act_dep_time,FI,0.95,7:14 a.m. Dec 1
1420,sched_arr_time,FI,0.95,10:45 a.m. Dec 1
1421,sched_dep_time,FI,0.95,7:10 a.m.
1421,act_dep_time,FI,0.95,7:05 a.m.
1422,sched_dep_time,MV,0.99,
1422,act_dep_time,MV,0.99,
1422,act_arr_time,MV,0.99,
1422,src,FI,0.9,
1423,sched_dep_time,MV,0.95,
1423,act_dep_time,MV,0.95,
1423,act_arr_time,MV,0.95,
1423,src,FI,0.9,
1424,act_dep_time,MV,0.99,
1424,sched_arr_time,MV,0.99,
1424,act_arr_time,MV,0.99,
1424,src,FI,0.7,
1425,sched_dep_time,MV,1.0,
1425,act_dep_time,MV,1.0,
1425,act_arr_time,MV,1.0,
1425,src,FI,0.9,
1442,src,FI,0.7,
1464,act_arr_time,FI,0.95,10:30 p.m.
1481,sched_dep_time,MV,1.0,
1481,act_dep_time,MV,1.0,
1481,act_arr_time,MV,1.0,
1481,src,OTHER,0.9,
1482,sched_dep_time,MV,0.99,
1482,act_dep_time,MV,0.99,
1482,act_arr_time,MV,0.99,
1482,src,OTHER,0.85,
1483,sched_dep_time,MV,0.98,
1483,act_dep_time,MV,0.98,
1483,act_arr_time,MV,0.98,
1483,src,FI,0.95,
1484,sched_dep_time,MV,0.95,
1484,act_dep_time,MV,0.95,
1484,act_arr_time,MV,0.95,
1484,src,FI,0.9,
1485,sched_dep_time,MV,1.0,
1485,act_dep_time,MV,1.0,
1485,act_arr_time,MV,1.0,
1485,src,OTHER,0.9,
1486,sched_dep_time,MV,0.95,
1486,act_dep_time,MV,0.95,
1486,act_arr_time,MV,0.95,
1486,src,OTHER,0.85,
1487,sched_dep_time,MV,0.95,
1487,sched_arr_time,MV,0.95,
1488,act_dep_time,MV,0.95,
1488,act_arr_time,MV,0.95,
1489,sched_dep_time,MV,1.0,
1489,sched_arr_time,MV,1.0,
1490,sched_dep_time,MV,1.0,
1490,sched_arr_time,MV,1.0,
1491,sched_dep_time,MV,1.0,
1491,sched_arr_time,MV,1.0,
1492,sched_dep_time,MV,1.0,
1492,sched_arr_time,MV,1.0,
1493,sched_dep_time,MV,0.95,
1493,sched_arr_time,MV,0.95,
1494,act_dep_time,MV,1.0,
1494,act_arr_time,MV,1.0,
1495,sched_dep_time,MV,0.95,
1495,sched_arr_time,MV,0.95,
1496,sched_dep_time,MV,0.99,
1496,sched_arr_time,MV,0.99,
1497,sched_dep_time,MV,1.0,
1497,sched_arr_time,MV,1.0,
1498,sched_dep_time,MV,0.95,
1498,sched_arr_time,MV,0.95,
1499,act_dep_time,MV,1.0,
1499,act_arr_time,MV,1.0,
1500,sched_dep_time,MV,0.95,
1500,sched_arr_time,MV,0.95,
1501,act_dep_time,MV,1.0,
1501,act_arr_time,MV,1.0,
1502,act_dep_time,MV,0.98,
1502,act_arr_time,MV,0.98,
1503,sched_dep_time,MV,1.0,
1503,sched_arr_time,MV,1.0,
1504,sched_dep_time,MV,0.95,
1504,sched_arr_time,MV,0.95,
1505,sched_dep_time,MV,0.99,
1505,sched_arr_time,MV,0.99,
1506,sched_dep_time,MV,0.99,
1506,sched_arr_time,MV,0.99,
1507,sched_dep_time,MV,0.5,
1507,sched_arr_time,MV,0.5,
1507,src,OTHER,0.5,
1508,act_dep_time,MV,0.98,
1508,act_arr_time,MV,0.98,
1509,act_dep_time,MV,1.0,
1509,act_arr_time,MV,1.0,
1510,sched_dep_time,MV,0.95,
1510,sched_arr_time,MV,0.95,
1511,sched_dep_time,MV,0.95,
1511,sched_arr_time,MV,0.95,
1512,act_dep_time,MV,1.0,
1512,act_arr_time,MV,1.0,
1513,sched_dep_time,MV,0.99,
1513,sched_arr_time,MV,0.99,
1514,sched_dep_time,MV,1.0,
1514,sched_arr_time,MV,1.0,
1515,act_dep_time,MV,1.0,
1515,act_arr_time,MV,1.0,
1516,act_dep_time,MV,0.99,
1516,act_arr_time,MV,0.99,
1517,sched_dep_time,MV,1.0,
1517,sched_arr_time,MV,1.0,
1518,sched_dep_time,MV,0.95,
1518,sched_arr_time,MV,0.95,
1519,sched_dep_time,MV,0.95,
1519,sched_arr_time,MV,0.95,
1520,sched_dep_time,MV,0.95,
1520,sched_arr_time,MV,0.95,
1521,sched_dep_time,MV,0.95,
1521,sched_arr_time,MV,0.95,
1522,sched_dep_time,MV,0.95,
1522,sched_arr_time,MV,0.95,
1523,sched_dep_time,MV,0.95,
1523,sched_arr_time,MV,0.95,
1524,act_dep_time,MV,1.0,
1524,act_arr_time,MV,1.0,
1525,act_dep_time,MV,1.0,
1525,act_arr_time,MV,1.0,
1526,sched_dep_time,MV,0.95,
1526,sched_arr_time,MV,0.95,
1527,sched_dep_time,MV,0.99,
1527,sched_arr_time,MV,0.99,
1528,act_dep_time,MV,0.95,
1528,act_arr_time,MV,0.95,
1529,sched_dep_time,MV,1.0,
1529,sched_arr_time,MV,1.0,
1530,sched_dep_time,MV,1.0,
1530,sched_arr_time,MV,1.0,
1531,sched_dep_time,MV,0.99,
1531,sched_arr_time,MV,0.99,
1532,sched_dep_time,MV,1.0,
1532,sched_arr_time,MV,1.0,
1533,act_dep_time,MV,0.99,
1533,act_arr_time,MV,0.99,
1534,sched_dep_time,MV,0.95,
1534,sched_arr_time,MV,0.95,
1535,act_dep_time,MV,0.95,
1535,act_arr_time,MV,0.95,
1536,sched_dep_time,MV,0.99,
1536,sched_arr_time,MV,0.99,
1537,sched_dep_time,MV,1.0,
1537,sched_arr_time,MV,1.0,
1538,sched_dep_time,MV,1.0,
1538,sched_arr_time,MV,1.0,
1539,sched_dep_time,MV,0.95,
1539,sched_arr_time,MV,0.95,
1540,sched_dep_time,MV,0.95,
1540,sched_arr_time,MV,0.95,
1541,sched_dep_time,MV,0.9,
1541,sched_arr_time,MV,0.9,
1542,sched_dep_time,MV,0.95,
1542,sched_arr_time,MV,0.95,
1543,act_dep_time,MV,0.95,
1543,act_arr_time,MV,0.95,
1544,sched_dep_time,MV,0.95,
1544,sched_arr_time,MV,0.95,
1545,sched_dep_time,MV,0.95,
1545,sched_arr_time,MV,0.95,
1546,sched_dep_time,MV,1.0,
1546,sched_arr_time,MV,1.0,
1547,sched_dep_time,MV,1.0,
1547,sched_arr_time,MV,1.0,
1548,act_dep_time,MV,0.95,
1548,act_arr_time,MV,0.95,
1549,sched_dep_time,MV,0.99,
1549,sched_arr_time,MV,0.99,
1550,sched_dep_time,MV,1.0,
1550,sched_arr_time,MV,1.0,
1551,sched_dep_time,MV,0.95,
1551,sched_arr_time,MV,0.95,
1552,sched_dep_time,MV,0.99,
1552,sched_arr_time,MV,0.99,
1553,sched_dep_time,MV,0.5,
1553,sched_arr_time,MV,0.5,
1553,src,OTHER,0.5,
1554,sched_dep_time,MV,1.0,
1554,sched_arr_time,MV,1.0,
1555,sched_dep_time,MV,1.0,
1555,sched_arr_time,MV,1.0,
1556,sched_dep_time,MV,0.95,
1556,sched_arr_time,MV,0.95,
1557,act_dep_time,MV,0.95,
1557,act_arr_time,MV,0.95,
1558,sched_dep_time,MV,0.99,
1558,sched_arr_time,MV,0.99,
1559,act_dep_time,MV,1.0,
1559,sched_arr_time,FI,0.9,5:11 a.m.
1559,act_arr_time,MV,1.0,
1560,sched_dep_time,MV,0.95,
1560,sched_arr_time,MV,0.95,
1561,sched_dep_time,MV,0.95,
1561,sched_arr_time,MV,0.95,
1562,sched_dep_time,MV,0.95,
1562,sched_arr_time,MV,0.95,
1563,sched_dep_time,MV,1.0,
1563,sched_arr_time,MV,1.0,
1564,sched_dep_time,MV,0.5,
1564,sched_arr_time,MV,0.5,
1564,src,OTHER,0.5,
1565,act_dep_time,MV,0.95,
1565,act_arr_time,MV,0.95,
1566,act_dep_time,MV,0.95,
1566,act_arr_time,MV,0.95,
1567,sched_dep_time,MV,0.99,
1567,sched_arr_time,MV,0.99,
1568,sched_dep_time,MV,0.99,
1568,sched_arr_time,MV,0.99,
1569,sched_dep_time,MV,0.99,
1569,sched_arr_time,MV,0.99,
1570,sched_dep_time,MV,1.0,
1570,sched_arr_time,MV,1.0,
1571,sched_dep_time,MV,1.0,
1571,sched_arr_time,MV,1.0,
1572,act_dep_time,MV,0.95,
1572,act_arr_time,MV,0.95,
1572,sched_dep_time,FI,0.9,9:05 a.m.
1573,sched_dep_time,MV,0.99,
1573,sched_arr_time,MV,0.99,
1574,sched_dep_time,MV,0.95,
1574,sched_arr_time,MV,0.95,
1575,sched_dep_time,MV,0.97,
1575,sched_arr_time,MV,0.97,
1576,sched_dep_time,MV,0.95,
1576,sched_arr_time,MV,0.95,
1577,sched_dep_time,MV,0.95,
1577,sched_arr_time,MV,0.95,
1578,sched_dep_time,MV,0.95,
1578,sched_arr_time,MV,0.95,
1579,act_dep_time,MV,0.99,
1579,act_arr_time,MV,0.99,
1580,sched_dep_time,MV,0.95,
1580,sched_arr_time,MV,0.95,
1581,sched_dep_time,MV,1.0,
1581,sched_arr_time,MV,1.0,
1582,sched_dep_time,MV,0.95,
1582,sched_arr_time,MV,0.95,
1583,act_dep_time,MV,0.95,
1583,act_arr_time,MV,0.95,
1584,sched_dep_time,MV,1.0,
1584,sched_arr_time,MV,1.0,
1585,sched_dep_time,MV,0.95,
1585,sched_arr_time,MV,0.95,
1586,sched_dep_time,MV,1.0,
1586,sched_arr_time,MV,1.0,
1587,act_arr_time,MV,0.99,
1589,sched_dep_time,FI,0.95,8:41 a.m.
1589,act_dep_time,MV,1.0,
1589,sched_arr_time,FI,0.95,9:54 a.m.
1589,act_arr_time,MV,1.0,
1590,act_dep_time,MV,0.95,
1590,act_arr_time,MV,0.95,
1592,sched_dep_time,FI,0.9,10:39 a.m.
1592,act_dep_time,MV,1.0,
1592,sched_arr_time,FI,0.9,11:19 a.m.
1592,act_arr_time,MV,1.0,
1593,act_dep_time,MV,0.95,
1593,sched_arr_time,FI,0.9,6:55 a.m. Dec 2
1593,act_arr_time,MV,0.95,
1596,sched_dep_time,FI,0.95,9:45 a.m.
1596,act_dep_time,FI,0.95,10:19 a.m.
1599,sched_dep_time,FI,0.95,11:40 a.m.
1599,act_dep_time,FI,0.95,11:56 a.m.
1600,sched_dep_time,FI,0.95,6:00 a.m.
1600,act_dep_time,FI,0.95,5:58 a.m.
1600,sched_arr_time,FI,0.95,9:20 a.m.
1601,sched_dep_time,FI,0.95,11:05 a.m.
1601,act_dep_time,FI,0.95,11:30 a.m.
1603,sched_dep_time,FI,0.95,7:30 a.m.
1603,act_dep_time,FI,0.95,7:28 a.m.
1603,sched_arr_time,FI,0.95,8:00 a.m.
1604,act_arr_time,MV,0.95,
1606,sched_dep_time,FI,0.95,11:45 a.m.
1606,act_dep_time,FI,0.95,11:47 a.m.
1607,act_dep_time,FI,0.95,11:51 a.m.
1608,act_arr_time,MV,0.95,
1610,sched_dep_time,FI,0.95,6:00 a.m.
1610,act_dep_time,FI,0.95,5:59 a.m.
1610,sched_arr_time,FI,0.95,7:30 a.m.
1611,sched_dep_time,FI,0.98,7:10 a.m.
1611,act_dep_time,FI,0.98,7:10 a.m.
1611,sched_arr_time,FI,0.98,9:35 a.m.
1613,sched_dep_time,FI,0.95,7:25 a.m.
1613,act_dep_time,FI,0.95,7:22 a.m.
1613,sched_arr_time,FI,0.95,11:10 a.m.
1615,sched_dep_time,FI,0.95,7:05 a.m.
1615,act_dep_time,FI,0.95,7:07 a.m.
1615,sched_arr_time,FI,0.95,10:31 a.m.
1617,act_dep_time,MV,1.0,
1617,sched_arr_time,FI,0.9,12:29 a.m. Dec 2
1617,act_arr_time,MV,1.0,
1618,act_dep_time,MV,0.95,
1618,sched_arr_time,FI,0.8,12:15 a.m.
1619,act_dep_time,MV,1.0,
1619,act_arr_time,MV,1.0,
1621,sched_dep_time,FI,0.95,8:35 a.m.
1621,act_dep_time,FI,0.95,8:31 a.m.
1621,sched_arr_time,FI,0.95,11:50 a.m.
1622,sched_dep_time,MV,0.95,
1622,sched_arr_time,MV,0.95,
1623,act_dep_time,MV,0.95,
1625,act_dep_time,MV,1.0,
1625,sched_arr_time,FI,0.95,5:11 a.m. Dec 2
1625,act_arr_time,MV,1.0,
1626,act_arr_time,MV,0.95,
1628,sched_dep_time,MV,0.95,
1628,sched_arr_time,MV,0.95,
1630,sched_dep_time,FI,0.95,9:05 a.m.
1630,act_dep_time,FI,0.95,8:52 a.m.
1630,sched_arr_time,FI,0.95,11:53 a.m.
1631,sched_dep_time,FI,0.95,7:10 a.m.
1631,act_dep_time,FI,0.95,7:14 a.m.
1631,sched_arr_time,FI,0.95,10:45 a.m.
1632,sched_dep_time,FI,0.95,8:35 a.m. Dec 1
1632,act_dep_time,FI,0.95,8:32 a.m. Dec 1
1632,sched_arr_time,FI,0.95,10:40 a.m. Dec 1
1633,sched_dep_time,FI,0.95,11:25 a.m.
1633,act_dep_time,FI,0.95,11:20 a.m.
1637,act_dep_time,MV,0.95,
1637,act_arr_time,MV,0.95,
1637,src,FI,0.8,
1638,act_dep_time,MV,1.0,
1638,act_arr_time,MV,1.0,
1638,src,FI,0.9,
1639,act_dep_time,MV,0.95,
1639,act_arr_time,MV,0.95,
1639,src,OTHER,0.7,
1640,act_dep_time,MV,1.0,
1640,act_arr_time,MV,1.0,
1640,src,OTHER,0.9,
1641,act_dep_time,MV,0.9,
1641,act_arr_time,MV,0.9,
1642,sched_dep_time,FI,0.95,8:00 p.m.
1642,act_dep_time,MV,1.0,
1642,sched_arr_time,FI,0.95,9:45 p.m.
1642,act_arr_time,MV,1.0,
1642,src,FI,0.9,
1643,sched_dep_time,FI,0.95,4:16 p.m.
1643,act_dep_time,MV,1.0,
1643,sched_arr_time,FI,0.95,7:35 p.m.
1643,act_arr_time,MV,1.0,
1643,src,FI,0.9,
1644,act_dep_time,MV,1.0,
1644,act_arr_time,MV,1.0,
1644,src,OTHER,0.8,
1645,sched_dep_time,FI,0.9,6:45 p.m.
1645,act_dep_time,MV,1.0,
1645,sched_arr_time,FI,0.9,9:10 p.m.
1645,act_arr_time,MV,1.0,
1645,src,OTHER,0.8,
1646,act_dep_time,MV,0.95,
1646,act_arr_time,MV,0.95,
1646,src,OTHER,0.9,
1647,act_dep_time,MV,0.99,
1647,act_arr_time,MV,0.99,
1648,act_dep_time,MV,0.99,
1648,act_arr_time,MV,0.99,
1648,src,OTHER,0.9,
1649,sched_dep_time,FI,0.9,4:00 p.m.
1649,act_dep_time,MV,1.0,
1649,sched_arr_time,FI,0.9,6:40 p.m.
1649,act_arr_time,MV,1.0,
1649,src,OTHER,0.9,
1650,sched_dep_time,FI,0.9,11:55 p.m.
1650,act_dep_time,MV,0.95,
1650,act_arr_time,MV,0.95,
1650,src,FI,0.8,
1651,sched_dep_time,FI,0.9,11:25 a.m.
1651,act_dep_time,MV,0.99,
1651,sched_arr_time,FI,0.9,5:25 p.m.
1651,act_arr_time,MV,0.99,
1651,src,OTHER,0.7,
1652,act_dep_time,MV,0.95,
1652,act_arr_time,MV,0.95,
1652,src,FI,0.9,
1653,sched_dep_time,FI,0.9,7:45 p.m.
1653,act_dep_time,MV,1.0,
1653,sched_arr_time,FI,0.9,10:30 p.m.
1653,act_arr_time,MV,1.0,
1653,src,OTHER,0.9,
1654,act_dep_time,MV,1.0,
1654,act_arr_time,MV,1.0,
1654,src,FI,0.9,
1655,sched_dep_time,FI,0.95,11:08 p.m.
1655,act_dep_time,MV,1.0,
1655,act_arr_time,MV,1.0,
1655,src,OTHER,0.7,
1656,act_dep_time,MV,1.0,
1656,act_arr_time,MV,1.0,
1656,src,OTHER,0.9,
1657,sched_dep_time,FI,0.95,12:57 p.m.
1657,act_dep_time,MV,0.99,
1657,sched_arr_time,FI,0.95,5:15 p.m.
1657,act_arr_time,MV,0.99,
1657,src,OTHER,0.9,
1658,act_dep_time,MV,1.0,
1658,act_arr_time,MV,1.0,
1658,src,OTHER,0.9,
1659,act_dep_time,MV,0.99,
1659,act_arr_time,MV,0.99,
1659,src,FI,0.65,
1660,sched_dep_time,FI,0.95,1:55 p.m.
1660,act_dep_time,MV,1.0,
1660,sched_arr_time,FI,0.95,7:53 p.m.
1660,act_arr_time,MV,1.0,
1660,src,OTHER,0.7,
1702,src,T,0.85,wunderground
1713,flight,VAD,0.9,AA-4307-ORD-DTW
1733,act_dep_time,FI,0.95,12:35 p.m.
