row_id,column,value,error_type,violated_rule,reason,suggested_fix,confidence,source,anomaly_score,col_contribution,subtype
960,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
964,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
991,sched_arr_time,Not Available,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
992,sched_arr_time,Not Available,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
998,sched_arr_time,Dec 02 6:55 a.m.,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
999,sched_arr_time,Not Available,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1003,sched_arr_time,Not Available,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1025,sched_arr_time,Dec 02 12:21 a.m.,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1026,sched_arr_time,Not Available,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1034,sched_arr_time,Not Available,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1035,sched_arr_time,Dec 02 5:50 a.m.,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1037,sched_arr_time,Dec 02 12:15 a.m.,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1041,sched_arr_time,Not Available,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1042,sched_arr_time,Not Available,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1045,sched_arr_time,Not Available,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1046,sched_arr_time,Not Available,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1058,sched_arr_time,Not Available,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1071,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1074,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1078,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1079,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1080,sched_arr_time,6:55 a.m. Dec 02,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1081,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1082,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1084,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1085,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1087,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1090,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1091,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1092,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1093,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1095,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1098,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1099,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1102,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1103,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1104,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1107,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1108,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1110,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1111,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1115,sched_arr_time,12:21 a.m. Dec 02,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1116,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1120,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1122,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1124,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1125,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1129,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1130,sched_arr_time,5:50 a.m. Dec 02,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1131,sched_arr_time,12:29 a.m. Dec 02,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1132,sched_arr_time,12:15 a.m. Dec 02,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1136,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1138,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1139,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1140,sched_arr_time,5:11 a.m.Dec 02,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1142,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1143,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1144,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1145,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1146,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1147,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1153,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1155,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1158,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1162,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1172,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1175,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1176,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1179,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1186,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1192,sched_arr_time,12:21 a.m. Dec 02,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1193,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1202,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1203,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1206,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1207,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1208,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1211,sched_arr_time,12:29 a.m. Dec 02,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1223,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1225,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1226,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1227,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1228,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1229,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1231,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1232,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1233,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1234,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1236,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1239,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1240,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1241,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1242,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1243,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1246,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1247,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1249,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1250,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1253,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1254,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1255,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1256,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1257,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1258,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1259,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1262,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1263,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1265,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1266,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1267,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1268,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1269,sched_arr_time,12/2/11 12:21 a.m.,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1270,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1272,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1273,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1274,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1275,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1276,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1277,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1278,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1280,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1281,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1282,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1283,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1285,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1286,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1287,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1288,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1289,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1290,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1291,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1292,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1294,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1295,sched_arr_time,12/2/11 5:11 a.m.,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1296,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1297,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1298,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1299,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1300,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1303,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1304,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1305,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1306,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1307,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1309,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1310,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1311,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1312,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1313,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1314,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1316,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1317,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1318,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1320,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1321,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1322,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1323,sched_arr_time,9:40aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1325,sched_arr_time,9:25aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1326,sched_arr_time,11:55aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1327,sched_arr_time,9:54aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1332,sched_arr_time,11:19aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1333,sched_arr_time,6:55aDec 2,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1334,sched_arr_time,7:23aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1335,sched_arr_time,5:35aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1337,sched_arr_time,9:21aDec 2,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1340,sched_arr_time,10:06aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1341,sched_arr_time,9:55aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1345,sched_arr_time,11:35aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1349,sched_arr_time,9:20aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1351,sched_arr_time,10:20aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1352,sched_arr_time,10:54aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1365,sched_arr_time,10:35aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1368,sched_arr_time,12:21aDec 2,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1371,sched_arr_time,7:30aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1372,sched_arr_time,9:35aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1378,sched_arr_time,10:31aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1383,sched_arr_time,5:50aDec 2,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1384,sched_arr_time,12:29aDec 2,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1385,sched_arr_time,12:15aDec 2,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1387,sched_arr_time,10:34aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1388,sched_arr_time,11:50aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1391,sched_arr_time,9:43aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1392,sched_arr_time,5:11aDec 2,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1394,sched_arr_time,8:27aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1402,sched_arr_time,11:35aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1404,sched_arr_time,11:05aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1405,sched_arr_time,11:53aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1407,sched_arr_time,10:40aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1409,sched_arr_time,8:00aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1413,sched_arr_time,11:10aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1417,sched_arr_time,7:45aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1419,sched_arr_time,6:40aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1420,sched_arr_time,10:45aDec 1,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1424,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1487,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1489,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1490,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1491,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1492,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1493,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1495,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1496,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1497,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1498,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1500,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1503,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1504,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1505,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1506,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1507,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1510,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1511,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1513,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1514,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1517,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1518,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1519,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1520,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1521,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1522,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1523,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1526,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1527,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1529,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1530,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1531,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1532,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1533,sched_arr_time,12/2/11 12:21 a.m.,FI,regex,格式应为 小时:分钟 午别，可选后接星期 日-月-年；样例符合度高,,,stage1,,,
1534,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1536,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1537,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1538,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1539,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1540,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1541,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1542,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1544,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1545,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
1546,sched_arr_time,,MV,missing_value,缺失值：缺失哨兵(空串/NaN/empty 等),,,stage1,,,
